,FrL,FrR,OcR,target
602,-0.0575625,-0.05825,-0.0441875,0
603,-0.03025,-0.021812500000000002,-0.03875,0
604,0.029875000000000002,0.0051875,-0.043000000000000003,0
605,0.0866875,0.029875000000000002,-0.060125,0
606,0.09531250000000001,0.032375,-0.059312500000000004,0
607,0.08675000000000001,0.0203125,-0.0736875,0
608,0.0866875,0.0238125,-0.0731875,0
609,0.0925,0.035812500000000004,-0.0604375,0
610,0.075625,0.0621875,-0.08575,0
611,0.0831875,0.0993125,-0.0771875,0
612,0.0835625,0.1165625,-0.0746875,0
613,0.074125,0.1189375,-0.0706875,0
614,0.08025,0.10968750000000001,-0.0169375,0
615,0.1019375,0.1404375,0.02725,0
616,0.1226875,0.164875,0.073875,0
617,0.144125,0.1573125,0.094375,0
618,0.152625,0.1411875,0.09431250000000001,0
619,0.124875,0.095,0.0761875,0
620,0.093125,0.06925,0.07112500000000001,0
621,0.0740625,0.0494375,0.0925,0
622,0.0810625,0.0571875,0.1226875,0
623,0.09581250000000001,0.057625,0.1525625,0
624,0.0928125,0.06393750000000001,0.1445,0
625,0.10025,0.0535625,0.1564375,0
626,0.079875,0.0115625,0.141375,0
627,0.043687500000000004,-0.039875,0.122875,0
628,0.0381875,-0.043625000000000004,0.097,0
629,0.0443125,-0.020625,0.08700000000000001,0
630,0.02525,0.0018125,0.0875625,0
631,0.03775,0.018875,0.0750625,0
632,0.0505625,0.018000000000000002,0.0706875,0
633,0.056875,0.030625,0.0644375,0
634,0.074,0.06625,0.0366875,0
635,0.1075,0.11181250000000001,0.052375,0
636,0.1485,0.14475,0.0708125,0
637,0.170625,0.17175,0.08175,0
638,0.1699375,0.1619375,0.10425,0
639,0.141125,0.136,0.0903125,0
640,0.1214375,0.1211875,0.0778125,0
641,0.1491875,0.1135,0.0925,0
642,0.1608125,0.1125625,0.10956250000000001,0
643,0.16,0.1198125,0.15925,0
644,0.140875,0.112875,0.1439375,0
645,0.1383125,0.1056875,0.1266875,0
646,0.126,0.091,0.112625,0
647,0.121375,0.0823125,0.0883125,0
648,0.114625,0.0341875,0.06393750000000001,0
649,0.0925625,-0.025562500000000002,0.056,0
650,0.048875,-0.0965625,0.01875,0
651,0.002,-0.15375,0.0245625,0
652,-0.0024375,-0.1469375,0.0335,0
653,0.0188125,-0.0865625,0.0529375,0
654,0.01675,-0.03675,0.088,0
655,0.0260625,-0.0053750000000000004,0.0769375,0
656,0.026000000000000002,-0.0053125,0.0913125,0
657,0.00075,-0.0025625,0.11737500000000001,0
658,-0.0233125,-0.0009375,0.123875,0
659,-0.0339375,-0.0165625,0.139625,0
660,-0.051625000000000004,-0.0224375,0.1301875,0
661,-0.043937500000000004,-0.0165625,0.11925000000000001,0
662,-0.01175,-0.0044375000000000005,0.1278125,0
663,-0.0024375,-0.0054375000000000005,0.114875,0
664,0.022375,0.02425,0.1215,0
665,0.034375,0.0388125,0.140625,0
666,0.041375,0.036375,0.1309375,0
667,0.0521875,0.0385625,0.139875,0
668,0.0451875,0.0414375,0.1369375,0
669,0.0365625,0.0345625,0.1055625,0
670,0.0130625,0.0238125,0.0806875,0
671,-0.032125,-0.0139375,0.040625,0
672,-0.057125,-0.04675,0.0241875,0
673,-0.0684375,-0.096375,0.022125,0
674,-0.085625,-0.116375,-0.0021875,0
675,-0.105875,-0.1170625,0.005875,0
676,-0.114625,-0.1143125,0.028375,0
677,-0.1060625,-0.104875,0.0284375,0
678,-0.11950000000000001,-0.1145625,0.0395,0
679,-0.1159375,-0.111,0.0274375,0
680,-0.09975,-0.111,0.0198125,0
681,-0.1079375,-0.1250625,0.0239375,0
682,-0.0733125,-0.115625,0.0225,0
683,-0.04,-0.114,0.0421875,0
684,-0.0340625,-0.1225625,0.0325,0
685,-0.034875,-0.129375,0.00475,0
686,-0.06375,-0.1323125,-0.0015,0
687,-0.07575,-0.1321875,-0.025875000000000002,0
688,-0.1115,-0.1419375,-0.0413125,0
689,-0.1264375,-0.17500000000000002,-0.0506875,0
690,-0.12762500000000002,-0.187125,-0.0681875,0
691,-0.131125,-0.19893750000000002,-0.0565625,0
692,-0.130625,-0.204375,-0.05475,0
693,-0.142125,-0.2208125,-0.08700000000000001,0
694,-0.1486875,-0.22312500000000002,-0.0968125,0
695,-0.175875,-0.255,-0.1413125,0
696,-0.207125,-0.3070625,-0.1899375,0
697,-0.233875,-0.3465625,-0.22175,0
698,-0.2543125,-0.3655625,-0.2626875,0
699,-0.277125,-0.38556250000000003,-0.278875,0
700,-0.30125,-0.400375,-0.300875,0
701,-0.32056250000000003,-0.40575,-0.3306875,0
702,-0.323,-0.3929375,-0.323875,0
703,-0.29325,-0.36075,-0.329125,0
704,-0.273375,-0.340625,-0.3208125,0
705,-0.261,-0.3310625,-0.29975,0
706,-0.2775625,-0.34650000000000003,-0.323,0
707,-0.28875,-0.37525000000000003,-0.339875,0
708,-0.2995,-0.376375,-0.35731250000000003,0
709,-0.32575,-0.37493750000000003,-0.386,0
710,-0.3445625,-0.3863125,-0.3914375,0
711,-0.35325,-0.3915,-0.409375,0
712,-0.358875,-0.397625,-0.4200625,0
713,-0.354875,-0.415375,-0.4230625,0
714,-0.3525625,-0.41681250000000003,-0.4321875,0
715,-0.37243750000000003,-0.43643750000000003,-0.42775,0
716,-0.3914375,-0.44556250000000003,-0.4365625,0
717,-0.389125,-0.4605,-0.45637500000000003,0
718,-0.3810625,-0.458625,-0.4513125,0
719,-0.39156250000000004,-0.45225,-0.471875,0
720,-0.408125,-0.463,-0.48531250000000004,0
721,-0.40850000000000003,-0.47018750000000004,-0.48175,0
722,-0.3933125,-0.479125,-0.50425,0
723,-0.356125,-0.48662500000000003,-0.48125,0
724,-0.3414375,-0.4765625,-0.4494375,0
725,-0.344875,-0.4708125,-0.444125,0
726,-0.378875,-0.475625,-0.4255,0
727,-0.3895,-0.458625,-0.43275,0
728,-0.3711875,-0.4391875,-0.414875,0
729,-0.36712500000000003,-0.4268125,-0.38606250000000003,0
730,-0.39937500000000004,-0.4413125,-0.400625,0
731,-0.43225,-0.464375,-0.3983125,0
732,-0.43843750000000004,-0.477375,-0.39918750000000003,0
733,-0.4084375,-0.4608125,-0.4146875,0
734,-0.3883125,-0.46025,-0.4,0
735,-0.377875,-0.4433125,-0.3981875,0
736,-0.3831875,-0.43893750000000004,-0.3946875,0
737,-0.41050000000000003,-0.442,-0.3844375,0
738,-0.417,-0.437625,-0.3965625,0
739,-0.3481875,-0.406375,-0.3619375,0
740,-0.28575,-0.394625,-0.3384375,0
741,-0.2500625,-0.3815625,-0.33187500000000003,0
742,-0.292125,-0.37525000000000003,-0.3003125,0
743,-0.32887500000000003,-0.38775,-0.2955625,0
744,-0.3125625,-0.4029375,-0.29031250000000003,0
745,-0.239625,-0.3908125,-0.263875,0
746,-0.1735625,-0.3748125,-0.256375,0
747,-0.1495,-0.3668125,-0.227375,0
748,-0.152,-0.3560625,-0.2094375,0
749,-0.14675,-0.33725,-0.19275,0
750,-0.13525,-0.3195,-0.178,0
751,-0.109375,-0.2980625,-0.1968125,0
752,-0.0934375,-0.2675,-0.210375,0
753,-0.1009375,-0.247125,-0.2078125,0
754,-0.143375,-0.254,-0.226875,0
755,-0.15637500000000001,-0.3053125,-0.26725,0
756,-0.1663125,-0.359,-0.3005625,0
757,-0.1173125,-0.3448125,-0.353875,0
758,-0.0635,-0.28250000000000003,-0.3356875,0
759,-0.0120625,-0.1799375,-0.3650625,0
760,0.09,-0.04775,-0.3808125,0
761,0.185,0.0475625,-0.2519375,0
762,0.208125,0.0451875,-0.1526875,0
763,0.192125,0.052375,-0.05825,0
764,0.17400000000000002,0.05425,0.0153125,0
765,0.1621875,0.0811875,0.0616875,0
766,0.1318125,0.0980625,0.137,0
767,0.07150000000000001,0.047875,0.1458125,0
768,0.033,0.0039375,0.1636875,0
769,0.0163125,-0.0155,0.1785625,0
770,-0.0063125,-0.0184375,0.1609375,0
771,0.0020625,0.00525,0.167875,0
772,0.0655,0.0469375,0.1804375,0
773,0.1290625,0.095375,0.1806875,0
774,0.1888125,0.13543750000000002,0.2293125,0
775,0.2010625,0.145875,0.2320625,0
776,0.17775,0.1553125,0.228625,0
777,0.134375,0.1574375,0.19,0
778,0.13275,0.1563125,0.1418125,0
779,0.1384375,0.133,0.1373125,0
780,0.1601875,0.128125,0.1434375,0
781,0.175125,0.11837500000000001,0.1324375,0
782,0.1779375,0.11068750000000001,0.149625,0
783,0.174375,0.1536875,0.160125,0
784,0.1548125,0.1790625,0.183,0
785,0.1353125,0.1521875,0.171625,0
786,0.141875,0.14250000000000002,0.1270625,0
787,0.1545625,0.145,0.116,0
788,0.1590625,0.132375,0.1039375,0
789,0.160875,0.11775000000000001,0.07906250000000001,0
790,0.1600625,0.1180625,0.080375,0
791,0.18275,0.15075,0.0669375,0
792,0.20075,0.1561875,0.0683125,0
793,0.20825,0.1658125,0.1043125,0
794,0.198625,0.1885625,0.13,0
795,0.20225,0.181,0.144375,0
796,0.2040625,0.1465625,0.1450625,0
797,0.198375,0.138125,0.145375,0
798,0.1685625,0.11525,0.163,0
799,0.19162500000000002,0.1246875,0.1491875,0
800,0.20675000000000002,0.1478125,0.15825,0
801,0.16718750000000002,0.144375,0.1683125,0
802,0.141625,0.1276875,0.128875,0
803,0.141875,0.1380625,0.1463125,0
804,0.11912500000000001,0.1305625,0.1248125,0
805,0.08625000000000001,0.1219375,0.0885625,0
806,0.0614375,0.0989375,0.10312500000000001,0
807,0.0779375,0.1085,0.09593750000000001,0
808,0.1155,0.0934375,0.0710625,0
809,0.126,0.075,0.0455625,0
810,0.0995,0.080125,0.012875000000000001,0
811,0.0663125,0.082125,0.041,0
812,0.05,0.059625000000000004,0.06075,0
813,0.01325,0.0074375000000000005,0.07625,0
814,-0.0338125,-0.0380625,0.105375,0
815,-0.0683125,-0.0449375,0.107,0
816,-0.06475,-0.00125,0.10981250000000001,0
817,-0.025375,0.0605,0.152375,0
818,0.035125,0.11575,0.149625,0
819,0.069875,0.132,0.1585,0
820,0.112375,0.1565625,0.160125,0
821,0.170875,0.1630625,0.15737500000000001,0
822,0.1780625,0.1418125,0.1608125,0
823,0.12575,0.093875,0.1315625,0
824,0.090625,0.0531875,0.10300000000000001,0
825,0.092875,0.0456875,0.1010625,0
826,0.1060625,0.0483125,0.1138125,0
827,0.1125625,0.0645,0.12562500000000001,0
828,0.1276875,0.109,0.1274375,0
829,0.1288125,0.1056875,0.12825,0
830,0.1005,0.073,0.1380625,0
831,0.0884375,0.0376875,0.1131875,0
832,0.0996875,0.027,0.088625,0
833,0.09,-0.00175,0.0874375,0
834,0.0825,0.0084375,0.083,0
835,0.0720625,0.014687500000000001,0.090875,0
836,0.076625,0.0248125,0.122375,0
837,0.0646875,0.037375,0.10775,0
838,0.07775,0.0758125,0.12975,0
839,0.0900625,0.0724375,0.12325,0
840,0.08575,0.062,0.108625,0
841,0.100875,0.0406875,0.11043750000000001,0
842,0.1223125,0.024875,0.0545,0
843,0.16,0.0683125,0.0756875,0
844,0.1870625,0.08875,0.0681875,0
845,0.1925625,0.0921875,0.051875000000000004,0
846,0.186625,0.135,0.0684375,0
847,0.232125,0.2016875,0.0649375,0
848,0.2704375,0.2405,0.03475,0
849,0.2576875,0.2315625,0.027125,0
850,0.2126875,0.2050625,0.02425,0
851,0.2033125,0.1950625,0.050625,0
852,0.21925,0.1749375,0.057125,0
853,0.20175,0.15125,0.0145,0
854,0.166875,0.122625,0.016,0
855,0.1319375,0.0540625,-0.012875000000000001,0
856,0.139875,0.0325625,-0.0053125,0
857,0.1445625,0.028875,0.005,0
858,0.1249375,0.006625,-0.0171875,0
859,0.106375,0.013375,0.0013125,0
860,0.07187500000000001,0.0395,-0.018625,0
861,0.045625,0.060875,-0.0415,0
862,0.02625,0.031625,-0.0413125,0
863,0.029,0.0083125,-0.0475625,0
864,0.0145625,-0.02475,-0.0421875,0
865,-0.0210625,-0.0373125,-0.02125,0
866,-0.0246875,-0.0053750000000000004,-0.0245625,0
867,0.017375,0.017125,0.0264375,0
868,0.059187500000000004,0.026000000000000002,0.051062500000000004,0
869,0.07075000000000001,0.03375,0.0483125,0
870,0.073625,0.038875,0.067125,0
871,0.062,0.0568125,0.0691875,0
872,0.060625,0.061875,0.0913125,0
873,0.0663125,0.0653125,0.1091875,0
874,0.074,0.069375,0.1135625,0
875,0.08575,0.097375,0.1251875,0
876,0.0929375,0.12562500000000001,0.1148125,0
877,0.12,0.139625,0.095125,0
878,0.1443125,0.13625,0.0901875,0
879,0.1425625,0.1205625,0.059812500000000005,0
880,0.136,0.104625,0.03125,0
881,0.116125,0.09725,0.028625,0
882,0.10075,0.1079375,0.0083125,0
883,0.081625,0.1028125,-0.0028125,0
884,0.09568750000000001,0.0984375,-0.023625,0
885,0.1241875,0.08725000000000001,-0.025437500000000002,0
886,0.1461875,0.07200000000000001,0.017375,0
887,0.15987500000000002,0.092875,0.029437500000000002,0
888,0.140875,0.120375,0.057,0
889,0.1019375,0.1330625,0.069,0
890,0.1035625,0.1029375,0.0264375,0
891,0.1278125,0.065375,0.0273125,0
892,0.14825,0.07062500000000001,0.0238125,0
893,0.1620625,0.0871875,0.009625,0
894,0.1615625,0.1170625,0.04025,0
895,0.14856250000000001,0.11737500000000001,0.0114375,0
896,0.140125,0.1305625,-0.0276875,0
897,0.124,0.1236875,-0.0365,0
898,0.0934375,0.098125,-0.0504375,0
899,0.059687500000000004,0.0395,-0.0153125,0
900,0.07725,0.017750000000000002,0.012625,0
901,0.0763125,0.0341875,0.0308125,0
902,0.07956250000000001,0.0494375,0.070125,0
903,0.091,0.0830625,0.077375,0
904,0.066875,0.044375,0.051000000000000004,0
905,0.04075,0.0086875,0.044125,0
906,0.024,-0.0046875,0.0171875,0
907,0.0044375000000000005,-0.0110625,0.0285625,0
908,0.0019375,0.0225,0.0366875,0
909,0.0200625,0.0380625,0.0315625,0
910,0.04525,0.040625,0.0425,0
911,0.067125,0.0385,0.050625,0
912,0.060375,0.029937500000000002,0.051062500000000004,0
913,0.048875,0.0393125,0.0778125,0
914,0.025812500000000002,0.0449375,0.0869375,0
915,-0.0039375,0.043437500000000004,0.0919375,0
916,-0.0032500000000000003,0.046,0.0825,0
917,-0.0245625,0.0403125,0.064875,0
918,-0.04525,0.046375,0.0926875,0
919,-0.0288125,0.059500000000000004,0.098875,0
920,0.009625,0.054125,0.0919375,0
921,0.015625,0.051500000000000004,0.080875,0
922,-0.004375,0.0681875,0.0451875,0
923,-0.033,0.0669375,0.0414375,0
924,-0.051125000000000004,0.076625,0.0341875,0
925,-0.059187500000000004,0.0725,-0.000625,0
926,-0.066,0.0449375,-0.0074375000000000005,0
927,-0.074125,0.0226875,-0.01975,0
928,-0.085875,-0.010375,-0.03125,0
929,-0.110125,-0.043687500000000004,-0.0415625,0
930,-0.10237500000000001,-0.06281250000000001,-0.064125,0
931,-0.1081875,-0.0619375,-0.070125,0
932,-0.12537500000000001,-0.082,-0.0873125,0
933,-0.1383125,-0.0845,-0.1093125,0
934,-0.1630625,-0.0981875,-0.1085625,0
935,-0.1765625,-0.1170625,-0.12425,0
936,-0.1731875,-0.1373125,-0.129,0
937,-0.1626875,-0.15987500000000002,-0.1209375,0
938,-0.1853125,-0.20075,-0.163625,0
939,-0.22893750000000002,-0.2365625,-0.183875,0
940,-0.2543125,-0.25525000000000003,-0.197375,0
941,-0.271125,-0.256875,-0.197375,0
942,-0.29431250000000003,-0.2689375,-0.1806875,0
943,-0.304125,-0.2935,-0.1921875,0
944,-0.3050625,-0.3305625,-0.2009375,0
945,-0.307375,-0.3425,-0.207875,0
946,-0.3011875,-0.3415,-0.224125,0
947,-0.3179375,-0.332125,-0.21481250000000002,0
948,-0.3295625,-0.3164375,-0.21581250000000002,0
949,-0.32756250000000003,-0.3063125,-0.2191875,0
950,-0.3239375,-0.3225,-0.200375,0
951,-0.3213125,-0.335625,-0.1944375,0
952,-0.3206875,-0.3570625,-0.202875,0
953,-0.3131875,-0.369,-0.2080625,0
954,-0.32925,-0.3781875,-0.2350625,0
955,-0.3516875,-0.389875,-0.2370625,0
956,-0.3605625,-0.3864375,-0.238875,0
957,-0.3756875,-0.3925625,-0.26056250000000003,0
958,-0.357875,-0.3819375,-0.242375,0
959,-0.34575,-0.3711875,-0.2410625,0
960,-0.3358125,-0.3839375,-0.25775,0
961,-0.315625,-0.39437500000000003,-0.245125,0
962,-0.2886875,-0.38906250000000003,-0.2549375,0
963,-0.27225,-0.3761875,-0.2509375,0
964,-0.26275,-0.368125,-0.25325000000000003,0
965,-0.2585,-0.3423125,-0.25225000000000003,0
966,-0.24481250000000002,-0.30925,-0.2228125,0
967,-0.21775,-0.2881875,-0.2175,0
968,-0.1680625,-0.26175,-0.2055625,0
969,-0.1665,-0.2709375,-0.2196875,0
970,-0.2035625,-0.29275,-0.2836875,0
971,-0.2485625,-0.325125,-0.315125,0
972,-0.282625,-0.339,-0.3473125,0
973,-0.30893750000000003,-0.357125,-0.372375,0
974,-0.3385625,-0.38806250000000003,-0.382,0
975,-0.3636875,-0.42231250000000004,-0.400875,0
976,-0.385875,-0.4618125,-0.414625,0
977,-0.3536875,-0.4645,-0.40925,0
978,-0.3285625,-0.4519375,-0.42212500000000003,0
979,-0.3206875,-0.4415625,-0.3526875,0
980,-0.2929375,-0.41325,-0.3031875,0
981,-0.24781250000000002,-0.3620625,-0.27868750000000003,0
982,-0.19868750000000002,-0.315375,-0.22525,0
983,-0.15375,-0.27025,-0.1970625,0
984,-0.1163125,-0.22425,-0.1383125,0
985,-0.152,-0.2010625,-0.0711875,0
986,-0.213375,-0.2208125,-0.059437500000000004,0
987,-0.21556250000000002,-0.226875,-0.0120625,0
988,-0.2323125,-0.19112500000000002,0.016625,0
989,-0.2263125,-0.14931250000000001,0.0520625,0
990,-0.21025,-0.122625,0.0874375,0
991,-0.242125,-0.1425625,0.08325,0
992,-0.22825,-0.15131250000000002,0.074625,0
993,-0.21625,-0.1881875,0.0723125,0
994,-0.200625,-0.1603125,0.055,0
995,-0.202,-0.1604375,0.0488125,0
996,-0.186,-0.1561875,0.0410625,0
997,-0.17225000000000001,-0.176625,0.0199375,0
998,-0.133875,-0.1944375,0.015125,0
999,-0.080875,-0.1385,0.0034375,0
1000,-0.03325,-0.0655,0.021625000000000002,0
1001,0.018625,0.0135,0.0545625,0
1002,0.075625,0.0686875,0.0603125,0
1003,0.10725,0.1404375,0.096625,0
1004,0.13568750000000002,0.202,0.14200000000000002,0
1005,0.15,0.254,0.1575,0
1006,0.1804375,0.28925,0.2013125,0
1007,0.17500000000000002,0.3025625,0.20575000000000002,0
1008,0.16675,0.2856875,0.1780625,0
1009,0.1459375,0.252625,0.175875,0
1010,0.1320625,0.2391875,0.1623125,0
1011,0.1360625,0.2479375,0.17450000000000002,0
1012,0.1615625,0.2654375,0.1816875,0
1013,0.1529375,0.28700000000000003,0.181125,0
1014,0.15125,0.3034375,0.21875,0
1015,0.1776875,0.3078125,0.2364375,0
1016,0.2310625,0.3051875,0.2483125,0
1017,0.272,0.2920625,0.257625,0
1018,0.2764375,0.2895625,0.2258125,0
1019,0.2444375,0.2743125,0.192625,0
1020,0.2046875,0.2635,0.166,0
1021,0.183125,0.278875,0.15787500000000002,0
1022,0.1801875,0.2690625,0.1723125,0
1023,0.1585625,0.2533125,0.1428125,0
1024,0.149875,0.234625,0.123375,0
1025,0.16475,0.2176875,0.12825,0
1026,0.15812500000000002,0.21575,0.1203125,0
1027,0.1155625,0.1871875,0.12,0
1028,0.1053125,0.16743750000000002,0.114875,0
1029,0.1016875,0.170375,0.09875,0
1030,0.0854375,0.155875,0.1050625,0
1031,0.0806875,0.11975000000000001,0.0831875,0
1032,0.06675,0.07475,0.062125,0
1033,0.047875,0.0475625,0.047875,0
1034,0.0229375,0.0136875,0.000125,0
1035,0.0316875,-0.000875,0.0161875,0
1036,0.04625,0.0075,0.029625000000000002,0
1037,0.060875,-0.0083125,0.0076875,0
1038,0.0096875,-0.0349375,-0.0019375,0
1039,-0.04475,-0.01025,-0.051250000000000004,0
1040,-0.094375,-0.0213125,-0.084625,0
1041,-0.07881250000000001,-0.018375,-0.0869375,0
1042,-0.07825,-0.0871875,-0.1234375,0
1043,-0.05275,-0.1279375,-0.120375,0
1044,-0.061125,-0.11837500000000001,-0.0961875,0
1045,-0.0660625,-0.15775,-0.0774375,0
1046,-0.0616875,-0.1436875,-0.023625,0
1047,-0.023125,-0.1460625,0.0049375,0
1048,0.005,-0.0900625,0.039125,0
1049,0.0448125,-0.045625,0.062625,0
1050,0.0555,0.024125,0.05575,0
1051,0.07100000000000001,0.0698125,0.078875,0
1052,0.1004375,0.0665,0.091125,0
1053,0.1255625,0.06356250000000001,0.0866875,0
1054,0.108125,0.077,0.0919375,0
1055,0.0928125,0.1161875,0.069125,0
1056,0.0581875,0.128875,0.051125000000000004,0
1057,0.070125,0.13393750000000001,0.0396875,0
1058,0.072375,0.114625,0.011375,0
1059,0.0643125,0.1086875,0.0158125,0
1060,0.0734375,0.13775,0.02425,0
1061,0.0396875,0.1564375,0.004875,0
1062,0.025437500000000002,0.1295625,0.002125,0
1063,0.01025,0.098375,-0.0214375,0
1064,-0.0280625,0.0844375,-0.0245,0
1065,-0.058812500000000004,0.1000625,-0.0095,0
1066,-0.0809375,0.0764375,-0.030125,0
1067,-0.0753125,0.0710625,-0.00825,0
1068,-0.0675,0.07475,-0.0076875,0
1069,-0.004125,0.1194375,-0.0168125,0
1070,0.0744375,0.167,-0.000375,0
1071,0.1290625,0.231625,0.017,0
1072,0.179375,0.30025,0.01675,0
1073,0.179,0.3219375,0.03725,0
1074,0.185875,0.3423125,0.0663125,0
1075,0.2688125,0.34318750000000003,0.1065625,0
1076,0.317,0.3796875,0.1193125,0
1077,0.292,0.4328125,0.142875,0
1078,0.2993125,0.4483125,0.19187500000000002,0
1079,0.29825,0.4320625,0.202,0
1080,0.2995,0.41125,0.2048125,0
1081,0.26637500000000003,0.3519375,0.1924375,0
1082,0.2426875,0.3263125,0.1575,0
1083,0.19175,0.29281250000000003,0.12625,0
1084,0.135625,0.2416875,0.0874375,0
1085,0.0723125,0.1955625,0.0846875,0
1086,-0.0013125,0.0998125,0.080375,0
1087,-0.0379375,0.0395,0.0274375,0
1088,-0.116875,-0.0695625,-0.003875,0
1089,-0.1730625,-0.152,-0.0275,0
1090,-0.201875,-0.156,-0.057625,0
1091,-0.150375,-0.1428125,-0.047875,0
1092,-0.1079375,-0.1125625,-0.019875,0
1093,-0.0756875,-0.059312500000000004,0.019375,0
1094,-0.036125,-0.035437500000000004,0.0675625,0
1095,-0.04825,-0.072625,0.0971875,0
1096,-0.060875,-0.0526875,0.123375,0
1097,-0.003125,0.008625,0.153875,0
1098,0.029375000000000002,0.000625,0.1668125,0
1099,0.0698125,0.0,0.1958125,0
1100,0.085125,0.042625,0.2236875,0
1101,0.0925625,0.0759375,0.2343125,0
1102,0.1135625,0.0763125,0.2494375,0
1103,0.1236875,0.0684375,0.2349375,0
1104,0.11837500000000001,0.061,0.2141875,0
1105,0.116,0.059687500000000004,0.21306250000000002,0
1106,0.1290625,0.021,0.1749375,0
1107,0.1524375,0.0494375,0.185,0
1108,0.1465625,0.0701875,0.173875,0
1109,0.1345,0.0504375,0.1520625,0
1110,0.1048125,-0.006875,0.13625,0
1111,0.090625,-0.0424375,0.115125,0
1112,0.032,-0.0465625,0.093375,0
1113,-0.007875,-0.028375,0.078625,0
1114,-0.03025,-0.026000000000000002,0.0624375,0
1115,-0.085,-0.04175,0.08125,0
1116,-0.11837500000000001,-0.024375,0.093875,0
1117,-0.1506875,0.0081875,0.0815625,0
1118,-0.1355625,-0.008125,0.07956250000000001,0
1119,-0.1123125,0.016375,0.0785,0
1120,-0.11850000000000001,0.04475,0.079,0
1121,-0.104875,0.0531875,0.0745,0
1122,-0.0675625,0.0751875,0.043437500000000004,0
1123,-0.029125,0.1049375,0.059562500000000004,0
1124,-0.0086875,0.144625,0.06293750000000001,0
1125,0.0399375,0.205375,0.0489375,0
1126,0.0496875,0.227375,0.051062500000000004,0
1127,0.0850625,0.242,0.0136875,0
1128,0.135,0.2481875,0.002125,0
1129,0.1924375,0.245375,0.023875,0
1130,0.2325625,0.2681875,0.019125,0
1131,0.2785625,0.315375,0.0393125,0
1132,0.33475,0.37475,0.0800625,0
1133,0.3603125,0.385625,0.099375,0
1134,0.3785,0.3669375,0.151,0
1135,0.3819375,0.32575,0.15712500000000001,0
1136,0.3833125,0.2645625,0.17925,0
1137,0.3504375,0.21925,0.19025,0
1138,0.2841875,0.1405,0.1475625,0
1139,0.212625,0.0315,0.131875,0
1140,0.088125,-0.13343750000000001,0.09568750000000001,0
1141,-0.0125,-0.3038125,0.022375,0
1142,-0.1265,-0.4243125,0.0056875,0
1143,-0.213125,-0.4598125,0.018375,0
1144,-0.23575000000000002,-0.42962500000000003,0.026375,0
1145,-0.233125,-0.41275,0.043687500000000004,0
1146,-0.2155,-0.3444375,0.0378125,0
1147,-0.19062500000000002,-0.2561875,0.041625,0
1148,-0.19543750000000001,-0.1860625,0.0243125,0
1149,-0.1484375,-0.09075,0.000125,0
1150,-0.0685625,0.0060625,0.023125,0
1151,-0.0085625,0.0389375,0.016375,0
1152,0.059625000000000004,0.11962500000000001,0.0191875,0
1153,0.12612500000000001,0.202625,0.050375,0
1154,0.17575000000000002,0.22918750000000002,0.0373125,0
1155,0.196875,0.2671875,0.066875,0
